"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"18012";"Pohjois-Pohjanmaan SHP";"2015";"45-54";"2";4;33;23852
"18013";"Pohjois-Pohjanmaan SHP";"2015";"45-54";"2";5;6;23852
"18014";"Pohjois-Pohjanmaan SHP";"2015";"45-54";"2";6;2;23852
"18015";"Pohjois-Pohjanmaan SHP";"2015";"45-54";"2";7;43;23852
"18016";"Pohjois-Pohjanmaan SHP";"2015";"45-54";"2";8;4;23852
"18017";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";1;308;25852
"18018";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";2;30;25852
"18019";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";3;50;25852
"18020";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";4;20;25852
"18021";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";5;6;25852
"18022";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";6;1;25852
"18023";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";7;21;25852
"18024";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"1";8;16;25852
"18025";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";1;305;25704
"18026";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";2;64;25704
"18027";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";3;61;25704
"18028";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";4;26;25704
"18029";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";5;13;25704
"18030";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";6;4;25704
"18031";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";7;30;25704
"18032";"Pohjois-Pohjanmaan SHP";"2015";"55-64";"2";8;9;25704
"18033";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";1;199;19626
"18034";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";2;19;19626
"18035";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";3;31;19626
"18036";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";4;5;19626
"18037";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";5;1;19626
"18038";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";6;1;19626
"18039";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";7;16;19626
"18040";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"1";8;5;19626
"18041";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";1;248;20836
"18042";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";2;32;20836
"18043";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";3;61;20836
"18044";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";4;20;20836
"18045";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";5;4;20836
"18046";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";6;NA;20836
"18047";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";7;28;20836
"18048";"Pohjois-Pohjanmaan SHP";"2015";"65-74";"2";8;10;20836
"18049";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";1;61;9463
"18050";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";2;5;9463
"18051";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";3;16;9463
"18052";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";4;2;9463
"18053";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";5;1;9463
"18054";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";6;NA;9463
"18055";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";7;NA;9463
"18056";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"1";8;NA;9463
"18057";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";1;88;12505
"18058";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";2;6;12505
"18059";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";3;56;12505
"18060";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";4;7;12505
"18061";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";5;NA;12505
"18062";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";6;1;12505
"18063";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";7;9;12505
"18064";"Pohjois-Pohjanmaan SHP";"2015";"75-84";"2";8;5;12505
"18065";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";1;4;2584
"18066";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";2;NA;2584
"18067";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";3;6;2584
"18068";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";4;NA;2584
"18069";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";5;NA;2584
"18070";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";6;NA;2584
"18071";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";7;NA;2584
"18072";"Pohjois-Pohjanmaan SHP";"2015";"85+";"1";8;NA;2584
"18073";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";1;24;5831
"18074";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";2;2;5831
"18075";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";3;17;5831
"18076";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";4;3;5831
"18077";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";5;NA;5831
"18078";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";6;NA;5831
"18079";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";7;4;5831
"18080";"Pohjois-Pohjanmaan SHP";"2015";"85+";"2";8;NA;5831
"18081";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";1;NA;36632
"18082";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";2;NA;36632
"18083";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";3;NA;36632
"18084";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";4;1;36632
"18085";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";5;NA;36632
"18086";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";6;3;36632
"18087";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";7;1;36632
"18088";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"1";8;NA;36632
"18089";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";1;NA;35093
"18090";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";2;NA;35093
"18091";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";3;NA;35093
"18092";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";4;NA;35093
"18093";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";5;NA;35093
"18094";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";6;1;35093
"18095";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";7;1;35093
"18096";"Pohjois-Pohjanmaan SHP";"2016";"0-12";"2";8;NA;35093
"18097";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";1;2;13566
"18098";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";2;NA;13566
"18099";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";3;1;13566
"18100";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";4;6;13566
"18101";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";5;NA;13566
"18102";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";6;NA;13566
"18103";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";7;14;13566
"18104";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"1";8;NA;13566
"18105";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";1;1;12429
"18106";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";2;NA;12429
"18107";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";3;NA;12429
"18108";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";4;1;12429
"18109";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";5;NA;12429
"18110";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";6;1;12429
"18111";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";7;9;12429
"18112";"Pohjois-Pohjanmaan SHP";"2016";"13-17";"2";8;NA;12429
"18113";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";1;49;19361
"18114";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";2;11;19361
"18115";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";3;9;19361
"18116";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";4;18;19361
"18117";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";5;NA;19361
"18118";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";6;5;19361
"18119";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";7;81;19361
"18120";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"1";8;1;19361
"18121";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";1;23;17343
"18122";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";2;5;17343
"18123";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";3;4;17343
"18124";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";4;13;17343
"18125";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";5;NA;17343
"18126";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";6;6;17343
"18127";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";7;52;17343
"18128";"Pohjois-Pohjanmaan SHP";"2016";"18-24";"2";8;3;17343
"18129";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";1;219;27384
"18130";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";2;25;27384
"18131";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";3;37;27384
"18132";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";4;43;27384
"18133";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";5;17;27384
"18134";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";6;4;27384
"18135";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";7;127;27384
"18136";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"1";8;6;27384
"18137";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";1;91;24338
"18138";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";2;38;24338
"18139";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";3;12;24338
"18140";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";4;30;24338
"18141";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";5;13;24338
"18142";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";6;19;24338
"18143";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";7;91;24338
"18144";"Pohjois-Pohjanmaan SHP";"2016";"25-34";"2";8;4;24338
"18145";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";1;316;25741
"18146";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";2;31;25741
"18147";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";3;43;25741
"18148";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";4;34;25741
"18149";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";5;15;25741
"18150";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";6;4;25741
"18151";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";7;72;25741
"18152";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"1";8;4;25741
"18153";"Pohjois-Pohjanmaan SHP";"2016";"35-44";"2";1;141;23577
