"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"15921";"Pirkanmaan SHP";"2016";"35-44";"1";7;78;34086
"15922";"Pirkanmaan SHP";"2016";"35-44";"1";8;2;34086
"15923";"Pirkanmaan SHP";"2016";"35-44";"2";1;138;31975
"15924";"Pirkanmaan SHP";"2016";"35-44";"2";2;53;31975
"15925";"Pirkanmaan SHP";"2016";"35-44";"2";3;53;31975
"15926";"Pirkanmaan SHP";"2016";"35-44";"2";4;66;31975
"15927";"Pirkanmaan SHP";"2016";"35-44";"2";5;13;31975
"15928";"Pirkanmaan SHP";"2016";"35-44";"2";6;9;31975
"15929";"Pirkanmaan SHP";"2016";"35-44";"2";7;58;31975
"15930";"Pirkanmaan SHP";"2016";"35-44";"2";8;9;31975
"15931";"Pirkanmaan SHP";"2016";"45-54";"1";1;282;33615
"15932";"Pirkanmaan SHP";"2016";"45-54";"1";2;39;33615
"15933";"Pirkanmaan SHP";"2016";"45-54";"1";3;53;33615
"15934";"Pirkanmaan SHP";"2016";"45-54";"1";4;57;33615
"15935";"Pirkanmaan SHP";"2016";"45-54";"1";5;32;33615
"15936";"Pirkanmaan SHP";"2016";"45-54";"1";6;2;33615
"15937";"Pirkanmaan SHP";"2016";"45-54";"1";7;52;33615
"15938";"Pirkanmaan SHP";"2016";"45-54";"1";8;11;33615
"15939";"Pirkanmaan SHP";"2016";"45-54";"2";1;246;32852
"15940";"Pirkanmaan SHP";"2016";"45-54";"2";2;71;32852
"15941";"Pirkanmaan SHP";"2016";"45-54";"2";3;62;32852
"15942";"Pirkanmaan SHP";"2016";"45-54";"2";4;54;32852
"15943";"Pirkanmaan SHP";"2016";"45-54";"2";5;13;32852
"15944";"Pirkanmaan SHP";"2016";"45-54";"2";6;NA;32852
"15945";"Pirkanmaan SHP";"2016";"45-54";"2";7;48;32852
"15946";"Pirkanmaan SHP";"2016";"45-54";"2";8;13;32852
"15947";"Pirkanmaan SHP";"2016";"55-64";"1";1;304;33143
"15948";"Pirkanmaan SHP";"2016";"55-64";"1";2;33;33143
"15949";"Pirkanmaan SHP";"2016";"55-64";"1";3;60;33143
"15950";"Pirkanmaan SHP";"2016";"55-64";"1";4;31;33143
"15951";"Pirkanmaan SHP";"2016";"55-64";"1";5;10;33143
"15952";"Pirkanmaan SHP";"2016";"55-64";"1";6;4;33143
"15953";"Pirkanmaan SHP";"2016";"55-64";"1";7;31;33143
"15954";"Pirkanmaan SHP";"2016";"55-64";"1";8;19;33143
"15955";"Pirkanmaan SHP";"2016";"55-64";"2";1;294;34153
"15956";"Pirkanmaan SHP";"2016";"55-64";"2";2;50;34153
"15957";"Pirkanmaan SHP";"2016";"55-64";"2";3;87;34153
"15958";"Pirkanmaan SHP";"2016";"55-64";"2";4;50;34153
"15959";"Pirkanmaan SHP";"2016";"55-64";"2";5;16;34153
"15960";"Pirkanmaan SHP";"2016";"55-64";"2";6;7;34153
"15961";"Pirkanmaan SHP";"2016";"55-64";"2";7;36;34153
"15962";"Pirkanmaan SHP";"2016";"55-64";"2";8;12;34153
"15963";"Pirkanmaan SHP";"2016";"65-74";"1";1;193;29244
"15964";"Pirkanmaan SHP";"2016";"65-74";"1";2;29;29244
"15965";"Pirkanmaan SHP";"2016";"65-74";"1";3;57;29244
"15966";"Pirkanmaan SHP";"2016";"65-74";"1";4;16;29244
"15967";"Pirkanmaan SHP";"2016";"65-74";"1";5;5;29244
"15968";"Pirkanmaan SHP";"2016";"65-74";"1";6;NA;29244
"15969";"Pirkanmaan SHP";"2016";"65-74";"1";7;13;29244
"15970";"Pirkanmaan SHP";"2016";"65-74";"1";8;10;29244
"15971";"Pirkanmaan SHP";"2016";"65-74";"2";1;282;33052
"15972";"Pirkanmaan SHP";"2016";"65-74";"2";2;41;33052
"15973";"Pirkanmaan SHP";"2016";"65-74";"2";3;135;33052
"15974";"Pirkanmaan SHP";"2016";"65-74";"2";4;33;33052
"15975";"Pirkanmaan SHP";"2016";"65-74";"2";5;2;33052
"15976";"Pirkanmaan SHP";"2016";"65-74";"2";6;5;33052
"15977";"Pirkanmaan SHP";"2016";"65-74";"2";7;28;33052
"15978";"Pirkanmaan SHP";"2016";"65-74";"2";8;8;33052
"15979";"Pirkanmaan SHP";"2016";"75-84";"1";1;50;14359
"15980";"Pirkanmaan SHP";"2016";"75-84";"1";2;3;14359
"15981";"Pirkanmaan SHP";"2016";"75-84";"1";3;25;14359
"15982";"Pirkanmaan SHP";"2016";"75-84";"1";4;3;14359
"15983";"Pirkanmaan SHP";"2016";"75-84";"1";5;NA;14359
"15984";"Pirkanmaan SHP";"2016";"75-84";"1";6;1;14359
"15985";"Pirkanmaan SHP";"2016";"75-84";"1";7;2;14359
"15986";"Pirkanmaan SHP";"2016";"75-84";"1";8;2;14359
"15987";"Pirkanmaan SHP";"2016";"75-84";"2";1;138;20118
"15988";"Pirkanmaan SHP";"2016";"75-84";"2";2;6;20118
"15989";"Pirkanmaan SHP";"2016";"75-84";"2";3;152;20118
"15990";"Pirkanmaan SHP";"2016";"75-84";"2";4;14;20118
"15991";"Pirkanmaan SHP";"2016";"75-84";"2";5;1;20118
"15992";"Pirkanmaan SHP";"2016";"75-84";"2";6;1;20118
"15993";"Pirkanmaan SHP";"2016";"75-84";"2";7;11;20118
"15994";"Pirkanmaan SHP";"2016";"75-84";"2";8;9;20118
"15995";"Pirkanmaan SHP";"2016";"85+";"1";1;1;4290
"15996";"Pirkanmaan SHP";"2016";"85+";"1";2;1;4290
"15997";"Pirkanmaan SHP";"2016";"85+";"1";3;14;4290
"15998";"Pirkanmaan SHP";"2016";"85+";"1";4;NA;4290
"15999";"Pirkanmaan SHP";"2016";"85+";"1";5;NA;4290
"16000";"Pirkanmaan SHP";"2016";"85+";"1";6;1;4290
"16001";"Pirkanmaan SHP";"2016";"85+";"1";7;1;4290
"16002";"Pirkanmaan SHP";"2016";"85+";"1";8;NA;4290
"16003";"Pirkanmaan SHP";"2016";"85+";"2";1;37;10019
"16004";"Pirkanmaan SHP";"2016";"85+";"2";2;NA;10019
"16005";"Pirkanmaan SHP";"2016";"85+";"2";3;106;10019
"16006";"Pirkanmaan SHP";"2016";"85+";"2";4;2;10019
"16007";"Pirkanmaan SHP";"2016";"85+";"2";5;NA;10019
"16008";"Pirkanmaan SHP";"2016";"85+";"2";6;NA;10019
"16009";"Pirkanmaan SHP";"2016";"85+";"2";7;9;10019
"16010";"Pirkanmaan SHP";"2016";"85+";"2";8;9;10019
"16011";"Pirkanmaan SHP";"2017";"0-12";"1";1;NA;37891
"16012";"Pirkanmaan SHP";"2017";"0-12";"1";2;NA;37891
"16013";"Pirkanmaan SHP";"2017";"0-12";"1";3;NA;37891
"16014";"Pirkanmaan SHP";"2017";"0-12";"1";4;1;37891
"16015";"Pirkanmaan SHP";"2017";"0-12";"1";5;NA;37891
"16016";"Pirkanmaan SHP";"2017";"0-12";"1";6;NA;37891
"16017";"Pirkanmaan SHP";"2017";"0-12";"1";7;3;37891
"16018";"Pirkanmaan SHP";"2017";"0-12";"1";8;NA;37891
"16019";"Pirkanmaan SHP";"2017";"0-12";"2";1;NA;36492
"16020";"Pirkanmaan SHP";"2017";"0-12";"2";2;NA;36492
"16021";"Pirkanmaan SHP";"2017";"0-12";"2";3;NA;36492
"16022";"Pirkanmaan SHP";"2017";"0-12";"2";4;1;36492
"16023";"Pirkanmaan SHP";"2017";"0-12";"2";5;NA;36492
"16024";"Pirkanmaan SHP";"2017";"0-12";"2";6;NA;36492
"16025";"Pirkanmaan SHP";"2017";"0-12";"2";7;7;36492
"16026";"Pirkanmaan SHP";"2017";"0-12";"2";8;NA;36492
"16027";"Pirkanmaan SHP";"2017";"13-17";"1";1;2;13990
"16028";"Pirkanmaan SHP";"2017";"13-17";"1";2;NA;13990
"16029";"Pirkanmaan SHP";"2017";"13-17";"1";3;NA;13990
"16030";"Pirkanmaan SHP";"2017";"13-17";"1";4;6;13990
"16031";"Pirkanmaan SHP";"2017";"13-17";"1";5;NA;13990
"16032";"Pirkanmaan SHP";"2017";"13-17";"1";6;2;13990
"16033";"Pirkanmaan SHP";"2017";"13-17";"1";7;30;13990
"16034";"Pirkanmaan SHP";"2017";"13-17";"1";8;NA;13990
"16035";"Pirkanmaan SHP";"2017";"13-17";"2";1;1;13516
"16036";"Pirkanmaan SHP";"2017";"13-17";"2";2;NA;13516
"16037";"Pirkanmaan SHP";"2017";"13-17";"2";3;NA;13516
"16038";"Pirkanmaan SHP";"2017";"13-17";"2";4;11;13516
"16039";"Pirkanmaan SHP";"2017";"13-17";"2";5;NA;13516
"16040";"Pirkanmaan SHP";"2017";"13-17";"2";6;2;13516
"16041";"Pirkanmaan SHP";"2017";"13-17";"2";7;45;13516
"16042";"Pirkanmaan SHP";"2017";"13-17";"2";8;2;13516
"16043";"Pirkanmaan SHP";"2017";"18-24";"1";1;38;23299
"16044";"Pirkanmaan SHP";"2017";"18-24";"1";2;10;23299
"16045";"Pirkanmaan SHP";"2017";"18-24";"1";3;4;23299
"16046";"Pirkanmaan SHP";"2017";"18-24";"1";4;36;23299
"16047";"Pirkanmaan SHP";"2017";"18-24";"1";5;8;23299
"16048";"Pirkanmaan SHP";"2017";"18-24";"1";6;4;23299
"16049";"Pirkanmaan SHP";"2017";"18-24";"1";7;126;23299
"16050";"Pirkanmaan SHP";"2017";"18-24";"1";8;5;23299
"16051";"Pirkanmaan SHP";"2017";"18-24";"2";1;25;22200
"16052";"Pirkanmaan SHP";"2017";"18-24";"2";2;15;22200
"16053";"Pirkanmaan SHP";"2017";"18-24";"2";3;3;22200
"16054";"Pirkanmaan SHP";"2017";"18-24";"2";4;38;22200
"16055";"Pirkanmaan SHP";"2017";"18-24";"2";5;1;22200
"16056";"Pirkanmaan SHP";"2017";"18-24";"2";6;5;22200
"16057";"Pirkanmaan SHP";"2017";"18-24";"2";7;161;22200
"16058";"Pirkanmaan SHP";"2017";"18-24";"2";8;2;22200
"16059";"Pirkanmaan SHP";"2017";"25-34";"1";1;205;36664
"16060";"Pirkanmaan SHP";"2017";"25-34";"1";2;40;36664
"16061";"Pirkanmaan SHP";"2017";"25-34";"1";3;40;36664
"16062";"Pirkanmaan SHP";"2017";"25-34";"1";4;104;36664
"16063";"Pirkanmaan SHP";"2017";"25-34";"1";5;30;36664
"16064";"Pirkanmaan SHP";"2017";"25-34";"1";6;10;36664
"16065";"Pirkanmaan SHP";"2017";"25-34";"1";7;201;36664
"16066";"Pirkanmaan SHP";"2017";"25-34";"1";8;8;36664
"16067";"Pirkanmaan SHP";"2017";"25-34";"2";1;106;34507
"16068";"Pirkanmaan SHP";"2017";"25-34";"2";2;44;34507
"16069";"Pirkanmaan SHP";"2017";"25-34";"2";3;30;34507
"16070";"Pirkanmaan SHP";"2017";"25-34";"2";4;70;34507
"16071";"Pirkanmaan SHP";"2017";"25-34";"2";5;20;34507
"16072";"Pirkanmaan SHP";"2017";"25-34";"2";6;14;34507
"16073";"Pirkanmaan SHP";"2017";"25-34";"2";7;154;34507
"16074";"Pirkanmaan SHP";"2017";"25-34";"2";8;10;34507
"16075";"Pirkanmaan SHP";"2017";"35-44";"1";1;286;34807
"16076";"Pirkanmaan SHP";"2017";"35-44";"1";2;51;34807
"16077";"Pirkanmaan SHP";"2017";"35-44";"1";3;54;34807
"16078";"Pirkanmaan SHP";"2017";"35-44";"1";4;85;34807
"16079";"Pirkanmaan SHP";"2017";"35-44";"1";5;20;34807
"16080";"Pirkanmaan SHP";"2017";"35-44";"1";6;5;34807
"16081";"Pirkanmaan SHP";"2017";"35-44";"1";7;94;34807
"16082";"Pirkanmaan SHP";"2017";"35-44";"1";8;2;34807
"16083";"Pirkanmaan SHP";"2017";"35-44";"2";1;152;32703
"16084";"Pirkanmaan SHP";"2017";"35-44";"2";2;53;32703
"16085";"Pirkanmaan SHP";"2017";"35-44";"2";3;43;32703
"16086";"Pirkanmaan SHP";"2017";"35-44";"2";4;76;32703
"16087";"Pirkanmaan SHP";"2017";"35-44";"2";5;17;32703
"16088";"Pirkanmaan SHP";"2017";"35-44";"2";6;8;32703
"16089";"Pirkanmaan SHP";"2017";"35-44";"2";7;64;32703
"16090";"Pirkanmaan SHP";"2017";"35-44";"2";8;12;32703
"16091";"Pirkanmaan SHP";"2017";"45-54";"1";1;290;33198
"16092";"Pirkanmaan SHP";"2017";"45-54";"1";2;38;33198
"16093";"Pirkanmaan SHP";"2017";"45-54";"1";3;53;33198
"16094";"Pirkanmaan SHP";"2017";"45-54";"1";4;72;33198
"16095";"Pirkanmaan SHP";"2017";"45-54";"1";5;29;33198
"16096";"Pirkanmaan SHP";"2017";"45-54";"1";6;4;33198
"16097";"Pirkanmaan SHP";"2017";"45-54";"1";7;60;33198
"16098";"Pirkanmaan SHP";"2017";"45-54";"1";8;14;33198
"16099";"Pirkanmaan SHP";"2017";"45-54";"2";1;243;32299
"16100";"Pirkanmaan SHP";"2017";"45-54";"2";2;68;32299
"16101";"Pirkanmaan SHP";"2017";"45-54";"2";3;68;32299
"16102";"Pirkanmaan SHP";"2017";"45-54";"2";4;54;32299
"16103";"Pirkanmaan SHP";"2017";"45-54";"2";5;15;32299
"16104";"Pirkanmaan SHP";"2017";"45-54";"2";6;2;32299
"16105";"Pirkanmaan SHP";"2017";"45-54";"2";7;55;32299
"16106";"Pirkanmaan SHP";"2017";"45-54";"2";8;13;32299
"16107";"Pirkanmaan SHP";"2017";"55-64";"1";1;305;33060
"16108";"Pirkanmaan SHP";"2017";"55-64";"1";2;31;33060
"16109";"Pirkanmaan SHP";"2017";"55-64";"1";3;70;33060
"16110";"Pirkanmaan SHP";"2017";"55-64";"1";4;32;33060
"16111";"Pirkanmaan SHP";"2017";"55-64";"1";5;10;33060
"16112";"Pirkanmaan SHP";"2017";"55-64";"1";6;4;33060
"16113";"Pirkanmaan SHP";"2017";"55-64";"1";7;37;33060
"16114";"Pirkanmaan SHP";"2017";"55-64";"1";8;18;33060
"16115";"Pirkanmaan SHP";"2017";"55-64";"2";1;279;33977
"16116";"Pirkanmaan SHP";"2017";"55-64";"2";2;53;33977
"16117";"Pirkanmaan SHP";"2017";"55-64";"2";3;95;33977
"16118";"Pirkanmaan SHP";"2017";"55-64";"2";4;47;33977
"16119";"Pirkanmaan SHP";"2017";"55-64";"2";5;14;33977
"16120";"Pirkanmaan SHP";"2017";"55-64";"2";6;6;33977
"16121";"Pirkanmaan SHP";"2017";"55-64";"2";7;36;33977
"16122";"Pirkanmaan SHP";"2017";"55-64";"2";8;11;33977
"16123";"Pirkanmaan SHP";"2017";"65-74";"1";1;199;30412
"16124";"Pirkanmaan SHP";"2017";"65-74";"1";2;31;30412
"16125";"Pirkanmaan SHP";"2017";"65-74";"1";3;59;30412
"16126";"Pirkanmaan SHP";"2017";"65-74";"1";4;14;30412
"16127";"Pirkanmaan SHP";"2017";"65-74";"1";5;7;30412
"16128";"Pirkanmaan SHP";"2017";"65-74";"1";6;1;30412
"16129";"Pirkanmaan SHP";"2017";"65-74";"1";7;12;30412
"16130";"Pirkanmaan SHP";"2017";"65-74";"1";8;8;30412
"16131";"Pirkanmaan SHP";"2017";"65-74";"2";1;290;34202
"16132";"Pirkanmaan SHP";"2017";"65-74";"2";2;47;34202
"16133";"Pirkanmaan SHP";"2017";"65-74";"2";3;147;34202
"16134";"Pirkanmaan SHP";"2017";"65-74";"2";4;36;34202
"16135";"Pirkanmaan SHP";"2017";"65-74";"2";5;5;34202
"16136";"Pirkanmaan SHP";"2017";"65-74";"2";6;7;34202
"16137";"Pirkanmaan SHP";"2017";"65-74";"2";7;32;34202
"16138";"Pirkanmaan SHP";"2017";"65-74";"2";8;11;34202
"16139";"Pirkanmaan SHP";"2017";"75-84";"1";1;49;14371
"16140";"Pirkanmaan SHP";"2017";"75-84";"1";2;4;14371
"16141";"Pirkanmaan SHP";"2017";"75-84";"1";3;31;14371
"16142";"Pirkanmaan SHP";"2017";"75-84";"1";4;5;14371
"16143";"Pirkanmaan SHP";"2017";"75-84";"1";5;NA;14371
"16144";"Pirkanmaan SHP";"2017";"75-84";"1";6;1;14371
"16145";"Pirkanmaan SHP";"2017";"75-84";"1";7;2;14371
"16146";"Pirkanmaan SHP";"2017";"75-84";"1";8;3;14371
"16147";"Pirkanmaan SHP";"2017";"75-84";"2";1;133;20139
"16148";"Pirkanmaan SHP";"2017";"75-84";"2";2;7;20139
"16149";"Pirkanmaan SHP";"2017";"75-84";"2";3;159;20139
"16150";"Pirkanmaan SHP";"2017";"75-84";"2";4;14;20139
"16151";"Pirkanmaan SHP";"2017";"75-84";"2";5;1;20139
"16152";"Pirkanmaan SHP";"2017";"75-84";"2";6;NA;20139
"16153";"Pirkanmaan SHP";"2017";"75-84";"2";7;15;20139
"16154";"Pirkanmaan SHP";"2017";"75-84";"2";8;8;20139
"16155";"Pirkanmaan SHP";"2017";"85+";"1";1;1;4425
"16156";"Pirkanmaan SHP";"2017";"85+";"1";2;1;4425
"16157";"Pirkanmaan SHP";"2017";"85+";"1";3;14;4425
"16158";"Pirkanmaan SHP";"2017";"85+";"1";4;NA;4425
"16159";"Pirkanmaan SHP";"2017";"85+";"1";5;NA;4425
"16160";"Pirkanmaan SHP";"2017";"85+";"1";6;NA;4425
"16161";"Pirkanmaan SHP";"2017";"85+";"1";7;2;4425
"16162";"Pirkanmaan SHP";"2017";"85+";"1";8;NA;4425
"16163";"Pirkanmaan SHP";"2017";"85+";"2";1;38;10109
"16164";"Pirkanmaan SHP";"2017";"85+";"2";2;1;10109
"16165";"Pirkanmaan SHP";"2017";"85+";"2";3;119;10109
"16166";"Pirkanmaan SHP";"2017";"85+";"2";4;2;10109
"16167";"Pirkanmaan SHP";"2017";"85+";"2";5;NA;10109
"16168";"Pirkanmaan SHP";"2017";"85+";"2";6;1;10109
"16169";"Pirkanmaan SHP";"2017";"85+";"2";7;8;10109
"16170";"Pirkanmaan SHP";"2017";"85+";"2";8;7;10109
"16171";"Pirkanmaan SHP";"2018";"0-12";"1";1;NA;37563
"16172";"Pirkanmaan SHP";"2018";"0-12";"1";2;NA;37563
"16173";"Pirkanmaan SHP";"2018";"0-12";"1";3;NA;37563
"16174";"Pirkanmaan SHP";"2018";"0-12";"1";4;2;37563
"16175";"Pirkanmaan SHP";"2018";"0-12";"1";5;NA;37563
"16176";"Pirkanmaan SHP";"2018";"0-12";"1";6;NA;37563
"16177";"Pirkanmaan SHP";"2018";"0-12";"1";7;3;37563
"16178";"Pirkanmaan SHP";"2018";"0-12";"1";8;NA;37563
"16179";"Pirkanmaan SHP";"2018";"0-12";"2";1;NA;35964
"16180";"Pirkanmaan SHP";"2018";"0-12";"2";2;NA;35964
"16181";"Pirkanmaan SHP";"2018";"0-12";"2";3;NA;35964
"16182";"Pirkanmaan SHP";"2018";"0-12";"2";4;1;35964
"16183";"Pirkanmaan SHP";"2018";"0-12";"2";5;NA;35964
"16184";"Pirkanmaan SHP";"2018";"0-12";"2";6;NA;35964
"16185";"Pirkanmaan SHP";"2018";"0-12";"2";7;8;35964
"16186";"Pirkanmaan SHP";"2018";"0-12";"2";8;NA;35964
"16187";"Pirkanmaan SHP";"2018";"13-17";"1";1;2;14131
"16188";"Pirkanmaan SHP";"2018";"13-17";"1";2;NA;14131
"16189";"Pirkanmaan SHP";"2018";"13-17";"1";3;NA;14131
"16190";"Pirkanmaan SHP";"2018";"13-17";"1";4;2;14131
"16191";"Pirkanmaan SHP";"2018";"13-17";"1";5;NA;14131
"16192";"Pirkanmaan SHP";"2018";"13-17";"1";6;2;14131
"16193";"Pirkanmaan SHP";"2018";"13-17";"1";7;24;14131
"16194";"Pirkanmaan SHP";"2018";"13-17";"1";8;NA;14131
"16195";"Pirkanmaan SHP";"2018";"13-17";"2";1;1;13756
"16196";"Pirkanmaan SHP";"2018";"13-17";"2";2;NA;13756
"16197";"Pirkanmaan SHP";"2018";"13-17";"2";3;NA;13756
"16198";"Pirkanmaan SHP";"2018";"13-17";"2";4;9;13756
"16199";"Pirkanmaan SHP";"2018";"13-17";"2";5;NA;13756
"16200";"Pirkanmaan SHP";"2018";"13-17";"2";6;1;13756
"16201";"Pirkanmaan SHP";"2018";"13-17";"2";7;37;13756
"16202";"Pirkanmaan SHP";"2018";"13-17";"2";8;NA;13756
"16203";"Pirkanmaan SHP";"2018";"18-24";"1";1;43;23176
"16204";"Pirkanmaan SHP";"2018";"18-24";"1";2;9;23176
"16205";"Pirkanmaan SHP";"2018";"18-24";"1";3;5;23176
"16206";"Pirkanmaan SHP";"2018";"18-24";"1";4;39;23176
"16207";"Pirkanmaan SHP";"2018";"18-24";"1";5;5;23176
"16208";"Pirkanmaan SHP";"2018";"18-24";"1";6;2;23176
"16209";"Pirkanmaan SHP";"2018";"18-24";"1";7;130;23176
"16210";"Pirkanmaan SHP";"2018";"18-24";"1";8;6;23176
"16211";"Pirkanmaan SHP";"2018";"18-24";"2";1;30;22307
"16212";"Pirkanmaan SHP";"2018";"18-24";"2";2;20;22307
"16213";"Pirkanmaan SHP";"2018";"18-24";"2";3;2;22307
"16214";"Pirkanmaan SHP";"2018";"18-24";"2";4;37;22307
"16215";"Pirkanmaan SHP";"2018";"18-24";"2";5;1;22307
"16216";"Pirkanmaan SHP";"2018";"18-24";"2";6;9;22307
"16217";"Pirkanmaan SHP";"2018";"18-24";"2";7;171;22307
"16218";"Pirkanmaan SHP";"2018";"18-24";"2";8;4;22307
"16219";"Pirkanmaan SHP";"2018";"25-34";"1";1;217;36857
"16220";"Pirkanmaan SHP";"2018";"25-34";"1";2;40;36857
"16221";"Pirkanmaan SHP";"2018";"25-34";"1";3;37;36857
"16222";"Pirkanmaan SHP";"2018";"25-34";"1";4;101;36857
"16223";"Pirkanmaan SHP";"2018";"25-34";"1";5;28;36857
"16224";"Pirkanmaan SHP";"2018";"25-34";"1";6;11;36857
"16225";"Pirkanmaan SHP";"2018";"25-34";"1";7;230;36857
"16226";"Pirkanmaan SHP";"2018";"25-34";"1";8;5;36857
"16227";"Pirkanmaan SHP";"2018";"25-34";"2";1;108;34556
"16228";"Pirkanmaan SHP";"2018";"25-34";"2";2;34;34556
"16229";"Pirkanmaan SHP";"2018";"25-34";"2";3;30;34556
"16230";"Pirkanmaan SHP";"2018";"25-34";"2";4;84;34556
"16231";"Pirkanmaan SHP";"2018";"25-34";"2";5;18;34556
"16232";"Pirkanmaan SHP";"2018";"25-34";"2";6;15;34556
"16233";"Pirkanmaan SHP";"2018";"25-34";"2";7;161;34556
"16234";"Pirkanmaan SHP";"2018";"25-34";"2";8;12;34556
"16235";"Pirkanmaan SHP";"2018";"35-44";"1";1;285;35744
"16236";"Pirkanmaan SHP";"2018";"35-44";"1";2;57;35744
"16237";"Pirkanmaan SHP";"2018";"35-44";"1";3;59;35744
"16238";"Pirkanmaan SHP";"2018";"35-44";"1";4;101;35744
"16239";"Pirkanmaan SHP";"2018";"35-44";"1";5;19;35744
"16240";"Pirkanmaan SHP";"2018";"35-44";"1";6;6;35744
"16241";"Pirkanmaan SHP";"2018";"35-44";"1";7;104;35744
"16242";"Pirkanmaan SHP";"2018";"35-44";"1";8;6;35744
"16243";"Pirkanmaan SHP";"2018";"35-44";"2";1;150;33617
"16244";"Pirkanmaan SHP";"2018";"35-44";"2";2;59;33617
"16245";"Pirkanmaan SHP";"2018";"35-44";"2";3;52;33617
"16246";"Pirkanmaan SHP";"2018";"35-44";"2";4;75;33617
"16247";"Pirkanmaan SHP";"2018";"35-44";"2";5;18;33617
"16248";"Pirkanmaan SHP";"2018";"35-44";"2";6;9;33617
"16249";"Pirkanmaan SHP";"2018";"35-44";"2";7;81;33617
"16250";"Pirkanmaan SHP";"2018";"35-44";"2";8;10;33617
"16251";"Pirkanmaan SHP";"2018";"45-54";"1";1;289;32613
"16252";"Pirkanmaan SHP";"2018";"45-54";"1";2;39;32613
"16253";"Pirkanmaan SHP";"2018";"45-54";"1";3;59;32613
"16254";"Pirkanmaan SHP";"2018";"45-54";"1";4;75;32613
"16255";"Pirkanmaan SHP";"2018";"45-54";"1";5;29;32613
"16256";"Pirkanmaan SHP";"2018";"45-54";"1";6;5;32613
"16257";"Pirkanmaan SHP";"2018";"45-54";"1";7;68;32613
"16258";"Pirkanmaan SHP";"2018";"45-54";"1";8;12;32613
"16259";"Pirkanmaan SHP";"2018";"45-54";"2";1;229;31761
"16260";"Pirkanmaan SHP";"2018";"45-54";"2";2;62;31761
"16261";"Pirkanmaan SHP";"2018";"45-54";"2";3;66;31761
"16262";"Pirkanmaan SHP";"2018";"45-54";"2";4;57;31761
"16263";"Pirkanmaan SHP";"2018";"45-54";"2";5;16;31761
"16264";"Pirkanmaan SHP";"2018";"45-54";"2";6;3;31761
"16265";"Pirkanmaan SHP";"2018";"45-54";"2";7;62;31761
"16266";"Pirkanmaan SHP";"2018";"45-54";"2";8;15;31761
"16267";"Pirkanmaan SHP";"2018";"55-64";"1";1;295;33093
"16268";"Pirkanmaan SHP";"2018";"55-64";"1";2;34;33093
"16269";"Pirkanmaan SHP";"2018";"55-64";"1";3;73;33093
"16270";"Pirkanmaan SHP";"2018";"55-64";"1";4;34;33093
"16271";"Pirkanmaan SHP";"2018";"55-64";"1";5;13;33093
"16272";"Pirkanmaan SHP";"2018";"55-64";"1";6;4;33093
"16273";"Pirkanmaan SHP";"2018";"55-64";"1";7;39;33093
"16274";"Pirkanmaan SHP";"2018";"55-64";"1";8;14;33093
"16275";"Pirkanmaan SHP";"2018";"55-64";"2";1;263;33810
"16276";"Pirkanmaan SHP";"2018";"55-64";"2";2;53;33810
"16277";"Pirkanmaan SHP";"2018";"55-64";"2";3;98;33810
"16278";"Pirkanmaan SHP";"2018";"55-64";"2";4;50;33810
"16279";"Pirkanmaan SHP";"2018";"55-64";"2";5;12;33810
"16280";"Pirkanmaan SHP";"2018";"55-64";"2";6;6;33810
"16281";"Pirkanmaan SHP";"2018";"55-64";"2";7;34;33810
"16282";"Pirkanmaan SHP";"2018";"55-64";"2";8;12;33810
"16283";"Pirkanmaan SHP";"2018";"65-74";"1";1;214;31065
"16284";"Pirkanmaan SHP";"2018";"65-74";"1";2;31;31065
"16285";"Pirkanmaan SHP";"2018";"65-74";"1";3;57;31065
"16286";"Pirkanmaan SHP";"2018";"65-74";"1";4;14;31065
"16287";"Pirkanmaan SHP";"2018";"65-74";"1";5;8;31065
"16288";"Pirkanmaan SHP";"2018";"65-74";"1";6;1;31065
"16289";"Pirkanmaan SHP";"2018";"65-74";"1";7;17;31065
"16290";"Pirkanmaan SHP";"2018";"65-74";"1";8;12;31065
"16291";"Pirkanmaan SHP";"2018";"65-74";"2";1;310;34952
"16292";"Pirkanmaan SHP";"2018";"65-74";"2";2;54;34952
"16293";"Pirkanmaan SHP";"2018";"65-74";"2";3;155;34952
"16294";"Pirkanmaan SHP";"2018";"65-74";"2";4;40;34952
"16295";"Pirkanmaan SHP";"2018";"65-74";"2";5;10;34952
"16296";"Pirkanmaan SHP";"2018";"65-74";"2";6;8;34952
"16297";"Pirkanmaan SHP";"2018";"65-74";"2";7;34;34952
"16298";"Pirkanmaan SHP";"2018";"65-74";"2";8;10;34952
"16299";"Pirkanmaan SHP";"2018";"75-84";"1";1;49;14799
"16300";"Pirkanmaan SHP";"2018";"75-84";"1";2;5;14799
"16301";"Pirkanmaan SHP";"2018";"75-84";"1";3;38;14799
"16302";"Pirkanmaan SHP";"2018";"75-84";"1";4;6;14799
"16303";"Pirkanmaan SHP";"2018";"75-84";"1";5;NA;14799
"16304";"Pirkanmaan SHP";"2018";"75-84";"1";6;1;14799
"16305";"Pirkanmaan SHP";"2018";"75-84";"1";7;5;14799
"16306";"Pirkanmaan SHP";"2018";"75-84";"1";8;1;14799
