"shp";"diagnoosi";"vuosi";"pop";"laake";"klotsapiini";"depot";"pvm";"tarkastelujakso"
"Kanta-Hämeen SHP";8;2014;14;9;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2015;26;14;2;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2016;14;10;2;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2017;12;7;2;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2018;10;7;2;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2019;12;7;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2010;251;224;58;43;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2011;268;242;61;47;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2012;273;236;60;45;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2013;322;274;72;51;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2014;310;250;73;40;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2015;324;265;78;52;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2016;320;258;83;57;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2017;311;244;71;57;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2018;308;249;64;60;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";1;2019;344;290;85;65;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2010;39;33;5;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2011;41;37;9;5;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2012;38;31;8;2;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2013;46;34;9;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2014;38;28;8;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2015;31;24;7;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2016;35;29;6;5;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2017;36;27;5;7;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2018;29;19;4;7;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";2;2019;32;23;5;7;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2010;74;63;3;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2011;65;48;2;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2012;66;45;3;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2013;62;36;3;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2014;59;46;6;5;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2015;47;32;2;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2016;44;24;1;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2017;59;40;1;9;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2018;58;36;2;7;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";3;2019;54;37;2;5;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2010;42;30;2;2;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2011;47;30;2;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2012;38;19;1;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2013;46;31;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2014;53;32;1;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2015;48;30;1;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2016;48;29;1;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2017;46;31;1;6;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2018;51;32;2;3;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";4;2019;43;28;2;4;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2010;17;13;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2011;16;13;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2012;16;13;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2013;14;10;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2014;21;14;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2015;19;13;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2016;19;15;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2017;14;8;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2018;14;9;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";5;2019;12;8;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2010;1;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2011;1;NA;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2012;1;NA;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2013;4;2;1;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2014;2;2;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2015;3;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2016;2;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2017;2;2;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2018;3;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";6;2019;3;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2010;22;14;1;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2011;21;12;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2012;21;12;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2013;24;13;1;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2014;21;13;NA;2;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2015;16;11;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2016;17;11;1;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2017;19;11;NA;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2018;26;19;2;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";7;2019;15;10;1;1;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2011;1;1;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2012;3;2;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2013;13;8;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2014;18;12;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2015;12;5;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2016;9;5;NA;NA;"31.10";"1 vuosi"
"Keski-Pohjanmaan SHP";8;2017;6;2;NA;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2010;264;213;64;51;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2011;721;637;209;129;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2012;815;698;224;154;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2013;940;811;256;188;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2014;928;796;258;180;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2015;1012;857;278;214;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2016;1002;848;268;221;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2017;1041;864;270;233;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2018;1002;810;266;211;"31.10";"1 vuosi"
"Keski-Suomen SHP";1;2019;961;781;248;215;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2010;42;36;6;9;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2011;122;107;14;17;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2012;152;122;13;19;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2013;175;134;18;22;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2014;165;125;19;24;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2015;167;128;20;27;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2016;184;140;23;28;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2017;192;157;22;38;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2018;205;161;21;36;"31.10";"1 vuosi"
"Keski-Suomen SHP";2;2019;202;154;21;35;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2010;56;45;2;10;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2011;145;110;4;12;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2012;168;130;4;9;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2013;178;129;4;14;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2014;178;124;5;19;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2015;159;111;5;17;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2016;169;116;4;14;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2017;189;136;5;16;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2018;180;130;6;17;"31.10";"1 vuosi"
"Keski-Suomen SHP";3;2019;166;107;5;19;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2010;52;42;1;3;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2011;96;63;NA;3;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2012;115;70;2;4;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2013;114;76;NA;10;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2014;107;74;NA;6;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2015;110;78;NA;7;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2016;96;59;NA;4;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2017;112;75;NA;12;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2018;93;64;NA;8;"31.10";"1 vuosi"
"Keski-Suomen SHP";4;2019;114;69;NA;15;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2010;1;NA;NA;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2011;14;7;1;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2012;22;14;1;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2013;20;13;NA;2;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2014;16;7;NA;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2015;27;15;1;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2016;27;16;NA;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2017;27;15;NA;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2018;26;18;NA;3;"31.10";"1 vuosi"
"Keski-Suomen SHP";5;2019;26;21;1;2;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2010;2;2;NA;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2011;6;5;NA;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2012;6;4;NA;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2013;16;13;1;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2014;20;15;1;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2015;18;12;1;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2016;15;10;1;2;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2017;18;11;2;NA;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2018;18;13;3;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";6;2019;19;14;2;1;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2010;122;84;NA;4;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2011;221;167;2;10;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2012;235;161;1;9;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2013;248;171;3;14;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2014;229;164;4;9;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2015;216;142;2;10;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2016;191;138;4;17;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2017;207;138;3;14;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2018;192;119;1;18;"31.10";"1 vuosi"
"Keski-Suomen SHP";7;2019;176;115;2;22;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2011;7;3;NA;2;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2012;13;12;NA;8;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2013;11;9;NA;7;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2014;17;14;NA;8;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2015;12;9;NA;5;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2016;15;13;NA;5;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2017;13;9;NA;3;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2018;16;13;NA;5;"31.10";"1 vuosi"
"Keski-Suomen SHP";8;2019;13;8;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2010;169;138;50;33;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2011;526;456;141;84;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2012;606;525;169;82;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2013;621;532;170;88;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2014;636;524;171;93;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2015;607;505;180;95;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2016;661;550;197;118;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2017;673;555;204;122;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2018;697;574;208;133;"31.10";"1 vuosi"
"Kymenlaakson SHP";1;2019;689;562;208;137;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2010;29;23;7;8;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2011;92;76;12;8;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2012;98;80;12;5;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2013;93;77;12;10;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2014;90;70;12;5;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2015;91;75;14;8;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2016;106;81;18;11;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2017;104;80;14;7;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2018;108;86;15;13;"31.10";"1 vuosi"
"Kymenlaakson SHP";2;2019;110;79;11;13;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2010;19;12;2;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2011;79;60;3;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2012;90;63;2;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2013;75;48;NA;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2014;82;58;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2015;80;63;NA;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2016;85;59;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2017;76;55;NA;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2018;67;46;NA;7;"31.10";"1 vuosi"
"Kymenlaakson SHP";3;2019;66;53;1;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2010;41;31;2;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2011;56;44;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2012;47;30;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2013;52;30;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2014;45;29;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2015;38;25;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2016;64;44;1;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2017;59;38;1;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2018;66;52;NA;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";4;2019;57;37;NA;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2010;6;4;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2011;22;14;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2012;19;13;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2013;17;11;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2014;16;11;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2015;14;11;1;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2016;17;14;1;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2017;21;12;1;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2018;13;9;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";5;2019;14;9;1;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2010;19;15;3;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2011;29;24;3;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2012;26;21;2;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2013;25;16;1;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2014;20;17;2;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2015;15;12;1;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2016;28;24;2;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2017;21;17;1;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2018;17;14;1;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";6;2019;13;10;1;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2010;24;18;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2011;69;46;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2012;66;44;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2013;65;47;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2014;69;41;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2015;71;43;NA;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2016;71;53;1;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2017;81;53;NA;6;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2018;78;50;1;5;"31.10";"1 vuosi"
"Kymenlaakson SHP";7;2019;86;66;2;7;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2011;1;1;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2012;2;1;NA;NA;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2013;12;12;NA;4;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2014;14;11;NA;3;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2015;4;3;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2016;10;7;NA;2;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2017;5;5;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2018;5;3;NA;1;"31.10";"1 vuosi"
"Kymenlaakson SHP";8;2019;2;2;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2010;79;62;12;27;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2011;104;74;14;26;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2012;204;168;30;53;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2013;209;174;33;64;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2014;274;214;37;64;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2015;276;212;43;65;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2016;258;208;46;65;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2017;247;195;40;63;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2018;241;195;35;62;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";1;2019;257;201;38;66;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2010;3;2;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2011;4;2;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2012;10;6;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2013;5;3;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2014;10;5;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2015;13;5;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2016;13;7;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2017;9;4;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2018;8;4;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";2;2019;9;5;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2010;7;6;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2011;5;4;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2012;22;12;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2013;18;12;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2014;20;8;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2015;21;12;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2016;20;14;1;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2017;25;15;1;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2018;30;15;NA;4;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";3;2019;30;14;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2010;18;14;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2011;16;12;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2012;26;19;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2013;19;14;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2014;18;11;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2015;26;15;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2016;23;13;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2017;21;11;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2018;23;10;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";4;2019;23;14;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2010;3;3;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2011;4;3;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2012;10;6;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2013;6;3;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2014;6;4;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2015;7;4;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2016;7;5;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2017;12;8;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2018;9;6;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";5;2019;7;5;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2011;1;1;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2012;2;1;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2013;1;1;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2015;2;1;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2017;1;NA;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";6;2019;2;NA;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2010;6;3;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2011;6;4;NA;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2012;19;14;1;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2013;21;13;1;NA;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2014;45;21;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2015;35;27;1;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2016;43;25;2;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2017;29;18;1;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2018;36;25;1;4;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";7;2019;37;26;2;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2012;10;8;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2013;11;9;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2014;6;5;NA;3;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2015;7;4;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2016;6;3;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2017;6;4;NA;2;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2018;4;3;NA;1;"31.10";"1 vuosi"
"Länsi-Pohjan SHP";8;2019;4;2;NA;1;"31.10";"1 vuosi"
"Lapin SHP";1;2010;142;119;28;39;"31.10";"1 vuosi"
"Lapin SHP";1;2011;183;139;36;37;"31.10";"1 vuosi"
"Lapin SHP";1;2012;267;220;66;61;"31.10";"1 vuosi"
"Lapin SHP";1;2013;316;265;85;67;"31.10";"1 vuosi"
"Lapin SHP";1;2014;322;265;83;73;"31.10";"1 vuosi"
"Lapin SHP";1;2015;344;279;96;79;"31.10";"1 vuosi"
"Lapin SHP";1;2016;317;252;82;70;"31.10";"1 vuosi"
"Lapin SHP";1;2017;398;323;119;89;"31.10";"1 vuosi"
"Lapin SHP";1;2018;395;318;123;82;"31.10";"1 vuosi"
"Lapin SHP";1;2019;384;300;119;80;"31.10";"1 vuosi"
"Lapin SHP";2;2010;18;17;4;3;"31.10";"1 vuosi"
"Lapin SHP";2;2011;19;13;3;NA;"31.10";"1 vuosi"
"Lapin SHP";2;2012;29;18;1;2;"31.10";"1 vuosi"
"Lapin SHP";2;2013;30;23;2;3;"31.10";"1 vuosi"
"Lapin SHP";2;2014;46;37;3;9;"31.10";"1 vuosi"
"Lapin SHP";2;2015;36;30;4;9;"31.10";"1 vuosi"
"Lapin SHP";2;2016;34;26;5;9;"31.10";"1 vuosi"
